Tanggal,Aceh,Bali,Bangka Belitung…,Banten,Bengkulu,Central Java,Central Kalimantan,Central Sulawesi,East Java,East Kalimantan,East Nusa Tenggara,Gorontalo,Jakarta,Jambi,Lampung,Maluku,North Kalimantan,North Maluku,North Sulawesi,North Sumatra,Papua,Riau,Riau Islands,South Kalimantan,South Sulawesi,South Sumatra,Southeast Sulawesi,Yogyakarta,West Java,West Kalimantan,West Nusa Tengg…,West Papua,West Sulawesi,West Sumatra
23-Apr-2020,1.04924143725562,1.05738709073083,1.04195362743721,1.01821400094947,1.10408951367381,1.0870193842606,1.13598163607352,1.0402538481091,1.03725711591584,1.07709534519374,1,1.08322761045516,1.04014633666114,1.10408951367381,1.06164093405404,1.02812481341586,1.15547835216654,1.19598024562548,1.08075443643069,1.02669715631981,1.07182013000649,1.05963402266705,1.11807424164818,1.09866348694708,1.05606036914507,1.14073044359476,1.05169490029139,1.02951268099454,1.04659176999309,1.1319351074111,1.14343686375451,1.14625675190852,1.01925902092718,1.06594225951373
24-Apr-2020,1.06944880005339,1.05215275649402,1.05963402266705,1.0207158663679,1.10408951367381,1.09532257138607,1.15158038389318,1.04195362743721,1.04066566699275,1.09863219401676,1,1.16993081275869,1.03572235378634,1.12282426199355,1.05570923645175,1.02812481341586,1.07306876228173,1.19598024562548,1.10408951367381,1.0282341418782,1.06244629399944,1.04758646582496,1.05253301762773,1.08619057540189,1.03415899855038,1.1011451911073,1.06149305259194,1.02676951159078,1.04533560018241,1.1319351074111,1.16993081275869,1.16993081275869,1.24796461484881,1.06445093816794
25-Apr-2020,1.05963402266705,1.04891421385144,1.05963402266705,1.02050188933124,1.10408951367381,1.09499887188291,1.13583851726265,1.05963402266705,1.04788581910627,1.08727577193113,1,1.19598024562548,1.03355741628881,1.14782483033061,1.05570923645175,1.03751946033925,1.07508799562408,1.19598024562548,1.08759574725442,1.04148194138843,1.05259021636496,1.03434649907336,1.0070810608894,1.06819895044741,1.03350552777817,1.05101682379262,1.05599249632307,1.02381563029645,1.05083761051483,1.13514182524029,1.18456404144292,1.18076720554999,1.25849895064183,1.04558430389429
26-Apr-2020,1.03655432261531,1.04684585885366,1.05227402814137,1.01914663157108,1.10408951367381,1.092668610511,1.12359755840647,1.04195362743721,1.04163797944873,1.08583158309714,1,1.20782625781268,1.03270221628625,1.21901365420448,1.07091180525193,1.03751946033925,1.03703057127034,1.30656337332913,1.10408951367381,1.04603997098501,1.04020594987459,1.03819186552583,1.01051250126046,1.06172406309328,1.02506200458532,1.05445616204305,1.02835815999444,1.0292814596832,1.03936807080464,1.13514182524029,1.18059430068737,1.12535319672314,1.25849895064183,1.05101682379262
27-Apr-2020,1.03655432261531,1.0477051994212,1.05227402814137,1.01635198698989,1.10408951367381,1.09581731631583,1.09326092160593,1.04195362743721,1.04371073615542,1.08876238790906,1,1.19598024562548,1.03230544426154,1.21901365420448,1.07091180525193,1.03751946033925,1.02835815999444,1.30656337332913,1.10408951367381,1.04240139468988,1.05043806933285,1.01979350448341,1.01220234038286,1.06583155826692,1.02506200458532,1.05445616204305,1.02835815999444,1.02674190135322,1.03509446881887,1.13514182524029,1.16203509969718,1.12535319672314,1.25849895064183,1.07277257981159
28-Apr-2020,1.03655432261531,1.05277439665285,1.03239118471,1.01861730384165,1,1.06153423468116,1.08811034234358,1.06515354727199,1.05149950560679,1.07794950701261,1,1.1150253613875,1.02972861973521,1.13733043453577,1.07225582953427,1.03751946033925,1.02575216709175,1.30656337332913,1.11555556888613,1.04061949111862,1.05963402266705,1.01925902092718,1.0135462465809,1.06269665092901,1.02775480114498,1.07009136985747,1.02835815999444,1.03723851807966,1.03609668238088,1.09511079204825,1.13162187003793,1.26852936850491,1.26852936850491,1.09559449860587
29-Apr-2020,1.03655432261531,1.05078424644593,1.03239118471,1.02033578362374,1.05963402266705,1.05804677949747,1.06448956821489,1.07141352122534,1.04564704667562,1.08097084704538,1,1.1150253613875,1.02755435421672,1.13733043453577,1.07908658961,1.04412893385506,1.02575216709175,1.11678687242049,1.1192253181541,1.02951268099454,1.06328810659468,1.0228608224892,1.0135462465809,1.05630170818297,1.02657743184751,1.07115720214243,1.05267984173722,1.03278402785404,1.04092504136515,1.09362042880567,1.11403948265214,1.24456035459071,1.24931086125742,1.08674122088717
30-Apr-2020,1.05227402814137,1.04150739429287,1.03239118471,1.02624300321515,1.05963402266705,1.04333151808937,1.08296106816361,1.07141352122534,1.05376189482076,1.08852651227974,1.16993081275869,1.1150253613875,1.02480347021412,1.12535319672314,1.02766948763189,1.04412893385506,1.03804363709205,1.16180471998219,1.05468202824323,1.03020387593637,1.06723152180738,1.0187526821158,1.01002069741535,1.05874655449535,1.03082377472413,1.07067664670739,1.07653248120855,1.03239118471,1.03714094154581,1.02142923558558,1.10408951367381,1.16116531099595,1.26730135870245,1.08063857510071
01-May-2020,1.0465440871019,1.04132175650898,1.11265039734651,1.02197497613498,1.05963402266705,1.0378939909445,1.0750486208804,1.05963402266705,1.05948770478477,1.06944880005339,1.16993081275869,1.03239118471,1.02632697383346,1.08566736172956,1.03998393266325,1.04412893385506,1.0589774950027,1.16591024170854,1.03239118471,1.02866394605559,1.06403114655475,1.02226578920968,1.01002069741535,1.0444725104875,1.03846328830996,1.05675449721815,1.06086045750194,1.04387607725702,1.02318301212774,1.02881459983917,1.06192764574001,1.15845646818597,1.03853723888745,1.08687500659279
02-May-2020,1.02908210240756,1.03762986999205,1.11265039734651,1.02067963615899,1.05963402266705,1.03062467890319,1.06656091516975,1.07312405515408,1.04344537579028,1.0682635905333,1.16993081275869,1.00990485606307,1.02559688240281,1.06202063415317,1.03998393266325,1.00637045739233,1.0565678491625,1.16591024170854,1.03239118471,1.01557919328246,1.08452334467342,1.02444782634865,1.01002069741535,1.02953918818277,1.04221185640459,1.03943372892766,1.06568294816637,1.0537897397076,1.02015965907838,1.04195362743721,1.04804775480696,1.15168973537219,1.03323189637293,1.09406420101929
